9.999999999999999673e+98,1.499999999999999944e-01
9.999999999999999673e+98,1.485858585858585712e-01
9.999999999999999673e+98,1.471717171717171757e-01
9.999999999999999673e+98,1.457575757575757525e-01
9.999999999999999673e+98,1.443434343434343292e-01
9.999999999999999673e+98,1.429292929292929337e-01
9.999999999999999673e+98,1.415151515151515105e-01
9.999999999999999673e+98,1.401010101010100872e-01
9.999999999999999673e+98,1.386868686868686917e-01
9.999999999999999673e+98,1.372727272727272685e-01
7.436652556962302469e+02,1.358585858585858452e-01
2.776180813757247847e+02,1.344444444444444497e-01
1.704904758982394242e+02,1.330303030303030265e-01
1.229133487904634023e+02,1.316161616161616033e-01
9.604135248073788489e+01,1.302020202020202078e-01
7.877520302652904149e+01,1.287878787878787845e-01
6.673680552158046453e+01,1.273737373737373613e-01
5.787148525767678109e+01,1.259595959595959658e-01
5.106732618398812917e+01,1.245454545454545425e-01
4.568548430872020560e+01,1.231313131313131332e-01
4.131461103761841969e+01,1.217171717171717238e-01
3.769869455239557254e+01,1.203030303030303005e-01
3.465588506277977388e+01,1.188888888888888912e-01
3.206356220483461072e+01,1.174747474747474818e-01
2.982410428730546315e+01,1.160606060606060586e-01
2.787261871616928843e+01,1.146464646464646492e-01
2.615493589167653354e+01,1.132323232323232398e-01
2.463366227621029836e+01,1.118181818181818166e-01
2.327511787591764048e+01,1.104040404040404072e-01
2.205655187812407192e+01,1.089898989898989978e-01
2.095572312663360037e+01,1.075757575757575746e-01
1.995636614629719929e+01,1.061616161616161652e-01
1.904675602438663518e+01,1.047474747474747558e-01
1.821231573664455539e+01,1.033333333333333326e-01
1.744698878936537056e+01,1.019191919191919232e-01
1.674121676442224782e+01,1.005050505050505139e-01
1.608831332086883492e+01,9.909090909090909061e-02
1.548254742703396936e+01,9.767676767676768124e-02
1.492028877939576681e+01,9.626262626262627187e-02
1.439466316736295681e+01,9.484848484848484862e-02
1.390444951638123960e+01,9.343434343434343925e-02
1.344403710195830826e+01,9.202020202020202988e-02
1.301288689429983414e+01,9.060606060606060663e-02
1.260730758377019534e+01,8.919191919191919726e-02
1.222407133608072094e+01,8.777777777777778789e-02
1.186332437810150964e+01,8.636363636363636465e-02
1.152222917211394204e+01,8.494949494949495528e-02
1.119922405619418271e+01,8.353535353535354591e-02
1.089290736242434754e+01,8.212121212121212266e-02
1.060201745264245510e+01,8.070707070707071329e-02
1.032627274886240265e+01,7.929292929292930392e-02
1.006293164219531455e+01,7.787878787878788067e-02
9.811921542664148177e+00,7.646464646464647130e-02
9.572392411857064687e+00,7.505050505050506193e-02
9.343569436815061025e+00,7.363636363636363869e-02
9.125514389908749635e+00,7.222222222222222932e-02
8.916076141677471867e+00,7.080808080808081995e-02
8.715402196204735219e+00,6.939393939393939670e-02
8.523665656315158046e+00,6.797979797979798733e-02
8.338975684948827904e+00,6.656565656565657796e-02
8.162199768745187711e+00,6.515151515151515471e-02
7.991656757785859710e+00,6.373737373737374534e-02
7.828163367047694443e+00,6.232323232323233597e-02
7.670199858030224860e+00,6.090909090909091272e-02
7.517978824509319757e+00,5.949494949494950335e-02
7.371822437191520194e+00,5.808080808080809398e-02
7.230782741009416981e+00,5.666666666666667074e-02
7.094125464078074650e+00,5.525252525252526137e-02
6.962622920513971359e+00,5.383838383838385200e-02
6.835029614039897616e+00,5.242424242424242875e-02
6.712132739363115164e+00,5.101010101010101938e-02
6.592723650064814755e+00,4.959595959595961001e-02
6.477618672602777572e+00,4.818181818181818676e-02
6.366103336830656545e+00,4.676767676767677739e-02
6.257595377125378278e+00,4.535353535353536802e-02
6.152833766573297503e+00,4.393939393939394478e-02
6.051193864864481853e+00,4.252525252525253541e-02
5.952155082095340610e+00,4.111111111111112604e-02
5.856407188497904315e+00,3.969696969696970279e-02
5.763390477057608763e+00,3.828282828282829342e-02
5.672627676875940494e+00,3.686868686868688405e-02
5.584782008471252723e+00,3.545454545454546080e-02
5.499339088750676119e+00,3.404040404040405143e-02
5.415849777971318169e+00,3.262626262626264206e-02
5.334970296681837532e+00,3.121212121212121882e-02
5.256215378175762787e+00,2.979797979797980945e-02
5.179150675225304923e+00,2.838383838383840008e-02
5.104443721534851264e+00,2.696969696969697683e-02
5.031624135871490822e+00,2.555555555555556746e-02
4.960622238522303107e+00,2.414141414141415809e-02
4.891048210508847305e+00,2.272727272727273484e-02
4.823520503914768831e+00,2.131313131313133935e-02
4.757616797021635868e+00,1.989898989898991610e-02
4.693279960755783797e+00,1.848484848484849286e-02
4.630147698963543945e+00,1.707070707070709736e-02
4.568815280600142081e+00,1.565656565656567412e-02
4.508890013459769364e+00,1.424242424242425087e-02
4.450324648157844898e+00,1.282828282828285538e-02
4.393073977775697969e+00,1.141414141414143213e-02
4.336821066717157613e+00,1.000000000000000021e-02
Configuration: 2-Stage, mass Stage 1 = 2 x mass Stage 2 Isp Stage 1:311s Isp Stage 2: 343s
