9.999999999999999673e+98,1.499999999999999944e-01
9.999999999999999673e+98,1.485858585858585712e-01
9.999999999999999673e+98,1.471717171717171757e-01
9.999999999999999673e+98,1.457575757575757525e-01
9.999999999999999673e+98,1.443434343434343292e-01
9.999999999999999673e+98,1.429292929292929337e-01
9.999999999999999673e+98,1.415151515151515105e-01
9.999999999999999673e+98,1.401010101010100872e-01
7.985285611981782949e+02,1.386868686868686917e-01
4.150883958330562677e+02,1.372727272727272685e-01
2.799568371627668739e+02,1.358585858585858452e-01
2.109490228732565811e+02,1.344444444444444497e-01
1.690656097598153451e+02,1.330303030303030265e-01
1.409488500358108070e+02,1.316161616161616033e-01
1.207525074362384601e+02,1.302020202020202078e-01
1.055575826150444954e+02,1.287878787878787845e-01
9.370961468209951306e+01,1.273737373737373613e-01
8.420539964495996799e+01,1.259595959595959658e-01
7.641572019118454762e+01,1.245454545454545425e-01
6.991148202265659961e+01,1.231313131313131332e-01
6.440612477999638941e+01,1.217171717171717238e-01
5.968253526232894046e+01,1.203030303030303005e-01
5.558109131807275816e+01,1.188888888888888912e-01
5.199125379936306501e+01,1.174747474747474818e-01
4.882364663647103242e+01,1.160606060606060586e-01
4.600435891411034817e+01,1.146464646464646492e-01
4.347894075043596729e+01,1.132323232323232398e-01
4.120746088365429216e+01,1.118181818181818166e-01
3.915036962442947299e+01,1.104040404040404072e-01
3.727868833860814846e+01,1.089898989898989978e-01
3.557161111041846624e+01,1.075757575757575746e-01
3.400263865929034779e+01,1.061616161616161652e-01
3.256115964758974002e+01,1.047474747474747558e-01
3.122973798128744605e+01,1.033333333333333326e-01
2.999623694311466338e+01,1.019191919191919232e-01
2.885022445699820892e+01,1.005050505050505139e-01
2.778523649296484166e+01,9.909090909090909061e-02
2.678838789553433131e+01,9.767676767676768124e-02
2.585774479604809528e+01,9.626262626262627187e-02
2.498485934314256696e+01,9.484848484848484862e-02
2.416253309773991020e+01,9.343434343434343925e-02
2.339031774161939836e+01,9.202020202020202988e-02
2.266197143103877920e+01,9.060606060606060663e-02
2.197386764576186025e+01,8.919191919191919726e-02
2.132276648217105830e+01,8.777777777777778789e-02
2.070576469077202830e+01,8.636363636363636465e-02
2.012025318469460444e+01,8.494949494949495528e-02
1.956388075463198462e+01,8.353535353535354591e-02
1.903452296078641837e+01,8.212121212121212266e-02
1.853025535968759385e+01,8.070707070707071329e-02
1.804933037356987668e+01,7.929292929292930392e-02
1.759165762263896937e+01,7.787878787878788067e-02
1.715282265331824618e+01,7.646464646464647130e-02
1.673297476632249570e+01,7.505050505050506193e-02
1.633225550063837161e+01,7.363636363636363869e-02
1.594689821819407527e+01,7.222222222222222932e-02
1.557718412874273639e+01,7.080808080808081995e-02
1.522345913679229312e+01,6.939393939393939670e-02
1.488235457163702513e+01,6.797979797979798733e-02
1.455547694710977069e+01,6.656565656565657796e-02
1.423978526469787909e+01,6.515151515151515471e-02
1.393682430070137102e+01,6.373737373737374534e-02
1.364380575482810798e+01,6.232323232323233597e-02
1.336224154531043062e+01,6.090909090909091272e-02
1.308953447119609059e+01,5.949494949494950335e-02
1.282718880254896376e+01,5.808080808080809398e-02
1.257274641625946288e+01,5.666666666666667074e-02
1.232772709619764662e+01,5.525252525252526137e-02
1.208976641055030754e+01,5.383838383838385200e-02
1.186042210683028664e+01,5.242424242424242875e-02
1.163830564307721183e+01,5.101010101010101938e-02
1.142226568471702564e+01,4.959595959595961001e-02
1.121372093236576539e+01,4.818181818181818676e-02
1.101145563659313886e+01,4.676767676767677739e-02
1.081444105698586711e+01,4.535353535353536802e-02
1.062400434277565608e+01,4.393939393939394478e-02
1.043826582711512430e+01,4.252525252525253541e-02
1.025865906892042645e+01,4.111111111111112604e-02
1.008408385328271883e+01,3.969696969696970279e-02
9.914334677075864022e+00,3.828282828282829342e-02
9.748532880379766397e+00,3.686868686868688405e-02
9.587929741717674759e+00,3.545454545454546080e-02
9.431591669635208675e+00,3.404040404040405143e-02
9.278678132580665761e+00,3.262626262626264206e-02
9.130446867631514252e+00,3.121212121212121882e-02
8.986003087228469965e+00,2.979797979797980945e-02
8.845205673382491085e+00,2.838383838383840008e-02
8.707300279947046917e+00,2.696969696969697683e-02
8.573455259126598449e+00,2.555555555555556746e-02
8.442867394613749354e+00,2.414141414141415809e-02
8.315421140431915603e+00,2.272727272727273484e-02
8.190418972674551767e+00,2.131313131313133935e-02
8.068980975441263581e+00,1.989898989898991610e-02
7.950364251082635114e+00,1.848484848484849286e-02
7.834473329282759302e+00,1.707070707070709736e-02
7.721216955884967703e+00,1.565656565656567412e-02
7.609981673337366637e+00,1.424242424242425087e-02
7.501779392118574030e+00,1.282828282828285538e-02
7.395957328709788392e+00,1.141414141414143213e-02
7.292439307953514138e+00,1.000000000000000021e-02
Configuration: 3-Stage, mass Stage 1 = 2 x mass Stage 2 = 2 x mass Stage 3 Isp Stage 1:280s Isp Stage 2: 280s Isp Stage 3: 280s
