9.999999999999999673e+98,1.499999999999999944e-01
9.999999999999999673e+98,1.485858585858585712e-01
9.999999999999999673e+98,1.471717171717171757e-01
9.999999999999999673e+98,1.457575757575757525e-01
9.999999999999999673e+98,1.443434343434343292e-01
9.999999999999999673e+98,1.429292929292929337e-01
9.999999999999999673e+98,1.415151515151515105e-01
9.999999999999999673e+98,1.401010101010100872e-01
9.999999999999999673e+98,1.386868686868686917e-01
9.999999999999999673e+98,1.372727272727272685e-01
9.999999999999999673e+98,1.358585858585858452e-01
9.999999999999999673e+98,1.344444444444444497e-01
9.999999999999999673e+98,1.330303030303030265e-01
9.999999999999999673e+98,1.316161616161616033e-01
9.999999999999999673e+98,1.302020202020202078e-01
9.999999999999999673e+98,1.287878787878787845e-01
9.999999999999999673e+98,1.273737373737373613e-01
9.999999999999999673e+98,1.259595959595959658e-01
9.999999999999999673e+98,1.245454545454545425e-01
9.999999999999999673e+98,1.231313131313131332e-01
9.999999999999999673e+98,1.217171717171717238e-01
9.999999999999999673e+98,1.203030303030303005e-01
9.999999999999999673e+98,1.188888888888888912e-01
9.999999999999999673e+98,1.174747474747474818e-01
9.999999999999999673e+98,1.160606060606060586e-01
9.999999999999999673e+98,1.146464646464646492e-01
9.999999999999999673e+98,1.132323232323232398e-01
9.999999999999999673e+98,1.118181818181818166e-01
9.999999999999999673e+98,1.104040404040404072e-01
9.999999999999999673e+98,1.089898989898989978e-01
9.999999999999999673e+98,1.075757575757575746e-01
9.999999999999999673e+98,1.061616161616161652e-01
9.999999999999999673e+98,1.047474747474747558e-01
9.999999999999999673e+98,1.033333333333333326e-01
9.999999999999999673e+98,1.019191919191919232e-01
9.999999999999999673e+98,1.005050505050505139e-01
9.999999999999999673e+98,9.909090909090909061e-02
9.999999999999999673e+98,9.767676767676768124e-02
9.999999999999999673e+98,9.626262626262627187e-02
9.999999999999999673e+98,9.484848484848484862e-02
9.999999999999999673e+98,9.343434343434343925e-02
9.999999999999999673e+98,9.202020202020202988e-02
9.999999999999999673e+98,9.060606060606060663e-02
9.999999999999999673e+98,8.919191919191919726e-02
4.095482015709611687e+02,8.777777777777778789e-02
2.158619579931864223e+02,8.636363636363636465e-02
1.464203480974506988e+02,8.494949494949495528e-02
1.107076687161537905e+02,8.353535353535354591e-02
8.895183039738483899e+01,8.212121212121212266e-02
7.431352658639993081e+01,8.070707070707071329e-02
6.378344978454123293e+01,7.929292929292930392e-02
5.584533137360548949e+01,7.787878787878788067e-02
4.965288999502971734e+01,7.646464646464647130e-02
4.468357451865234253e+01,7.505050505050506193e-02
4.060947818478697968e+01,7.363636363636363869e-02
3.720338237235068846e+01,7.222222222222222932e-02
3.431982435622560246e+01,7.080808080808081995e-02
3.184533300387096233e+01,6.939393939393939670e-02
2.969640231326060942e+01,6.797979797979798733e-02
2.781530185532458432e+01,6.656565656565657796e-02
2.615289554790187765e+01,6.515151515151515471e-02
2.467538729779442974e+01,6.373737373737374534e-02
2.335174486426828011e+01,6.232323232323233597e-02
2.215913576498659765e+01,6.090909090909091272e-02
2.108085888713932476e+01,5.949494949494950335e-02
2.009796310823120891e+01,5.808080808080809398e-02
1.920146275105881273e+01,5.666666666666667074e-02
1.837902706582888612e+01,5.525252525252526137e-02
1.762184091891912274e+01,5.383838383838385200e-02
1.692389113465508288e+01,5.242424242424242875e-02
1.627587322374174406e+01,5.101010101010101938e-02
1.567376238616064121e+01,4.959595959595961001e-02
1.511421555083528645e+01,4.818181818181818676e-02
1.459167740009875303e+01,4.676767676767677739e-02
1.410260605566646674e+01,4.535353535353536802e-02
1.364278319273174844e+01,4.393939393939394478e-02
1.321175748943228889e+01,4.252525252525253541e-02
1.280592183335350498e+01,4.111111111111112604e-02
1.242313189190573475e+01,3.969696969696970279e-02
1.206147833552436488e+01,3.828282828282829342e-02
1.171925550013896178e+01,3.686868686868688405e-02
1.139587009509775051e+01,3.545454545454546080e-02
1.108808821923278920e+01,3.404040404040405143e-02
1.079560696461810743e+01,3.262626262626264206e-02
1.051730707036447399e+01,3.121212121212121882e-02
1.025299434570457535e+01,2.979797979797980945e-02
1.000014921478683938e+01,2.838383838383840008e-02
9.758721162543958272e+00,2.696969696969697683e-02
9.528705627780711396e+00,2.555555555555556746e-02
9.307940540211932401e+00,2.414141414141415809e-02
9.096495014613420693e+00,2.272727272727273484e-02
8.894534880084181694e+00,2.131313131313133935e-02
8.700086198095526413e+00,1.989898989898991610e-02
8.514044943321259495e+00,1.848484848484849286e-02
8.334617454937040648e+00,1.707070707070709736e-02
8.162690784080853135e+00,1.565656565656567412e-02
7.996601376049508936e+00,1.424242424242425087e-02
7.837247444413619313e+00,1.282828282828285538e-02
7.683624909674555248e+00,1.141414141414143213e-02
7.534946741912576407e+00,1.000000000000000021e-02
Configuration: 2-Stage, mass Stage 1 = 2 x mass Stage 2 Isp Stage 1:280s Isp Stage 2: 280s
